Id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls_per90,Ast_per90,G-PK_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,Tkl_per90,TklW_per90,Int_per90,Clr_per90,Err_per90,Touches_per90,Tkld_per90,Mis_per90,Dis_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,GA_per90,Saves_per90,Save%_per90,CS_per90,PKA_per90,PKsv_per90,market_value_in_eur
15,Zakaria Aboukhlal,ma MAR,"MF,FW",Toulouse,fr Ligue 1,25.0,2000.0,23,22,1827,0.3448275862068965,0.09852216748768473,0.29556650246305416,0.19704433497536947,0.0,0.4975369458128079,0.4187192118226601,0.07389162561576354,1.4285714285714284,1.083743842364532,7.487684729064039,2.9064039408866993,1.1822660098522166,0.541871921182266,0.9359605911330049,0.541871921182266,0.29556650246305416,0.39408866995073893,0.0,28.669950738916256,1.5270935960591132,3.0049261083743843,1.2315270935960592,1.6748768472906403,0.09852216748768473,0.0,0.0,2.758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
16,Abdel Abqar,ma MAR,DF,Alavés,es La Liga,26.0,1999.0,25,25,2118,0.0,0.042492917847025496,0.0,0.509915014164306,0.0,0.0339943342776204,0.0339943342776204,0.0084985835694051,0.6373937677053825,3.2294617563739374,0.16997167138810199,0.3824362606232295,0.042492917847025496,0.29745042492917845,1.3172804532577904,0.8498583569405099,1.529745042492918,5.269121813031162,0.042492917847025496,47.3371104815864,0.042492917847025496,0.6798866855524079,0.08498583569405099,1.8271954674220963,0.042492917847025496,0.08498583569405099,0.0,3.2294617563739374,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0
17,Tammy Abraham,eng ENG,FW,Milan,it Serie A,27.0,1997.0,22,9,955,0.1884816753926702,0.1884816753926702,0.0942408376963351,0.0942408376963351,0.0,0.574869109947644,0.41465968586387436,0.12251308900523561,0.47120418848167545,1.7905759162303663,4.9005235602094235,1.8848167539267018,0.8481675392670157,0.9424083769633509,1.3193717277486912,0.9424083769633509,0.1884816753926702,0.7539267015706808,0.0,26.48167539267016,0.8481675392670157,1.8848167539267018,0.6596858638743456,1.6963350785340314,0.0942408376963351,0.0,0.0,0.9424083769633509,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0
17,Tammy Abraham,eng ENG,FW,Roma,it Serie A,27.0,1997.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0
18,Federico Accornero,it ITA,MF,Genoa,it Serie A,21.0,2004.0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,Francesco Acerbi,it ITA,DF,Inter,it Serie A,37.0,1988.0,14,14,1120,0.0,0.08035714285714285,0.0,0.0,0.0,0.024107142857142858,0.024107142857142858,0.040178571428571425,0.7232142857142856,3.5357142857142856,1.0446428571428572,0.3214285714285714,0.08035714285714285,0.5625,1.2053571428571428,0.9642857142857143,1.5267857142857142,4.419642857142857,0.0,79.3125,0.0,0.40178571428571425,0.08035714285714285,0.7232142857142856,0.0,0.0,0.0,2.732142857142857,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0
20,Joshua Acheampong,eng ENG,DF,Chelsea,eng Premier League,18.0,2006.0,4,2,170,0.0,0.0,0.0,0.5294117647058824,0.0,0.10588235294117648,0.10588235294117648,0.0,0.0,4.235294117647059,0.0,1.0588235294117647,0.0,0.0,1.0588235294117647,0.5294117647058824,0.5294117647058824,1.0588235294117647,0.0,72.52941176470588,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,3.7058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
21,Akor Adams,ng NGA,FW,Montpellier,fr Ligue 1,25.0,2000.0,15,13,1075,0.25116279069767444,0.08372093023255814,0.25116279069767444,0.16744186046511628,0.0,0.36,0.36,0.08372093023255814,0.9209302325581394,0.5023255813953489,3.7674418604651163,2.1767441860465113,1.0046511627906978,1.0046511627906978,0.33488372093023255,0.25116279069767444,0.08372093023255814,0.41860465116279066,0.08372093023255814,21.013953488372092,0.5023255813953489,1.3395348837209302,1.172093023255814,1.4232558139534883,0.16744186046511628,0.0,0.0,2.0093023255813955,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0
21,Akor Adams,ng NGA,FW,Sevilla,es La Liga,25.0,2000.0,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0
22,Che Adams,sct SCO,FW,Torino,it Serie A,28.0,1996.0,26,21,1823,0.3949533735600658,0.14810751508502468,0.3949533735600658,0.09873834339001646,0.0,0.25671969281404283,0.25671969281404283,0.08886450905101481,0.8886450905101482,1.332967635765222,5.381239714755897,2.122874382885354,0.9873834339001646,1.0367526055951728,0.3949533735600658,0.14810751508502468,0.04936917169500823,0.6911684037301151,0.0,29.226549643444873,0.7899067471201316,2.369720241360395,1.086121777290181,0.9380142622051564,0.0,0.0,0.0,1.8760285244103128,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
23,Tyler Adams,us USA,MF,Bournemouth,eng Premier League,26.0,1999.0,18,12,1167,0.0,0.2313624678663239,0.0,0.30848329048843187,0.0,0.09254498714652956,0.09254498714652956,0.05398457583547558,0.5398457583547558,3.4704370179948585,0.3856041131105399,0.4627249357326478,0.07712082262210797,0.7712082262210798,4.627249357326479,2.930591259640103,2.159383033419023,2.005141388174807,0.0,59.38303341902314,0.5398457583547558,1.4652956298200515,0.6169665809768637,2.005141388174807,0.0,0.07712082262210797,0.0,5.012853470437018,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
24,Junior Adamu,at AUT,FW,Freiburg,de Bundesliga,23.0,2001.0,18,12,1043,0.1725790987535954,0.0862895493767977,0.1725790987535954,0.2588686481303931,0.0862895493767977,0.3451581975071908,0.3451581975071908,0.12080536912751677,0.5177372962607862,0.6040268456375839,4.832214765100671,1.984659635666347,0.7766059443911794,1.1217641418983701,0.2588686481303931,0.0,0.6903163950143816,1.1217641418983701,0.0,31.06423777564717,0.862895493767977,2.847555129434324,1.3806327900287632,2.1572387344199426,0.0,0.0,0.0,2.9338446788111217,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
25,Tosin Adarabioyo,eng ENG,DF,Chelsea,eng Premier League,27.0,1997.0,15,11,1086,0.08287292817679558,0.08287292817679558,0.08287292817679558,0.16574585635359115,0.0,0.07458563535911603,0.07458563535911603,0.01657458563535912,0.41436464088397795,2.4861878453038675,0.08287292817679558,0.9116022099447514,0.16574585635359115,0.08287292817679558,1.160220994475138,0.8287292817679559,0.7458563535911602,4.30939226519337,0.0,86.76795580110497,0.0,0.24861878453038672,0.0,0.580110497237569,0.0,0.0,0.0,2.4861878453038675,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0
26,Martin Adeline,fr FRA,MF,Reims,fr Ligue 1,21.0,2003.0,1,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,3.4615384615384617,0.0,0.0,0.0,3.4615384615384617,3.4615384615384617,0.0,6.923076923076923,0.0,48.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0
27,Karim Adeyemi,de GER,"FW,MF",Dortmund,de Bundesliga,23.0,2002.0,16,11,932,0.28969957081545067,0.28969957081545067,0.28969957081545067,0.28969957081545067,0.0,0.3090128755364807,0.3090128755364807,0.2607296137339056,4.53862660944206,1.7381974248927041,9.946351931330472,2.896995708154506,0.9656652360515021,1.7381974248927041,1.1587982832618027,0.8690987124463521,0.48283261802575106,0.48283261802575106,0.0,42.006437768240346,2.703862660944206,2.221030042918455,1.834763948497854,1.351931330472103,0.0,0.0,0.0,3.4763948497854082,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0
28,Simon Adingra,ci CIV,"FW,MF",Brighton,eng Premier League,23.0,2002.0,19,6,617,0.2917341977309562,0.1458670988654781,0.2917341977309562,0.0,0.0,0.2188006482982172,0.2188006482982172,0.16045380875202594,3.3549432739059966,1.458670988654781,11.815235008103727,2.3338735818476497,0.7293354943273905,1.1669367909238249,2.0421393841166937,1.0210696920583469,0.8752025931928687,0.4376012965964344,0.1458670988654781,47.69854132901135,2.625607779578606,3.9384116693679094,1.0210696920583469,1.312803889789303,0.0,0.0,0.0,4.376012965964343,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0
29,Amine Adli,ma MAR,"MF,FW",Leverkusen,de Bundesliga,24.0,2000.0,11,4,403,0.22332506203473945,0.0,0.22332506203473945,0.4466501240694789,0.0,0.3349875930521092,0.3349875930521092,0.04466501240694789,5.136476426799007,2.903225806451613,14.962779156327542,2.903225806451613,0.8933002481389578,1.1166253101736974,2.2332506203473947,1.3399503722084367,0.0,0.6699751861042184,0.0,60.297766749379655,1.7866004962779156,2.6799007444168734,0.6699751861042184,1.1166253101736974,0.4466501240694789,0.0,0.0,3.796526054590571,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0
30,Yacine Adli,fr FRA,MF,Fiorentina,it Serie A,24.0,2000.0,20,14,1120,0.24107142857142858,0.3214285714285714,0.24107142857142858,0.24107142857142858,0.08035714285714285,0.040178571428571425,0.040178571428571425,0.1767857142857143,1.7678571428571428,7.714285714285714,1.8482142857142858,0.8839285714285714,0.3214285714285714,1.6875,2.4910714285714284,1.4464285714285712,0.48214285714285715,1.4464285714285712,0.0,73.36607142857143,0.9642857142857143,1.3660714285714286,0.3214285714285714,0.7232142857142856,0.0,0.0,0.0,5.544642857142858,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
31,Adrián,es ESP,GK,Betis,es La Liga,38.0,1987.0,8,8,720,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,34.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,1.875,8.0,0.375,0.125,0.0,500000.0
32,Adryelson,br BRA,DF,Lyon,fr Ligue 1,26.0,1998.0,1,0,1,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
33,Vasilije Adžić,me MNE,"MF,FW",Juventus,it Serie A,18.0,2006.0,3,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,6.923076923076923,3.4615384615384617,3.4615384615384617,0.0,6.923076923076923,6.923076923076923,0.0,0.0,0.0,65.76923076923076,3.4615384615384617,0.0,3.4615384615384617,3.4615384615384617,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
34,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,28.0,1997.0,9,5,427,0.0,0.0,0.0,0.0,0.0,0.06323185011709602,0.06323185011709602,0.06323185011709602,1.2646370023419204,4.847775175644028,2.107728337236534,1.4754098360655739,0.6323185011709602,1.2646370023419204,2.107728337236534,1.4754098360655739,1.053864168618267,1.053864168618267,0.0,59.85948477751756,0.2107728337236534,0.8430913348946136,0.6323185011709602,1.8969555035128804,0.0,0.0,0.0,4.426229508196721,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
35,Oladapo Afolayan,eng ENG,"FW,MF",St. Pauli,de Bundesliga,27.0,1998.0,24,14,1376,0.1308139534883721,0.06540697674418605,0.1308139534883721,0.1308139534883721,0.0,0.18313953488372092,0.18313953488372092,0.21584302325581392,3.074127906976744,1.7005813953488371,5.886627906976745,2.0276162790697674,0.6540697674418604,1.177325581395349,1.0465116279069768,0.5232558139534884,0.45784883720930236,1.1119186046511627,0.0,40.42151162790698,2.2892441860465116,3.008720930232558,2.4200581395348837,1.242732558139535,0.06540697674418605,0.0,0.0,3.989825581395349,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
36,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,27.0,1997.0,14,14,1260,0.0,0.0,0.0,0.2142857142857143,0.0,0.03571428571428571,0.03571428571428571,0.02142857142857143,0.7142857142857142,5.5,0.0,1.0714285714285714,0.2142857142857143,0.5714285714285714,1.7857142857142856,1.2142857142857144,1.3571428571428572,4.571428571428571,0.07142857142857142,77.14285714285714,0.2142857142857143,0.6428571428571428,0.4285714285714286,0.9285714285714286,0.0,0.0,0.0,6.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
36,Emmanuel Agbadou,ci CIV,DF,Wolves,eng Premier League,27.0,1997.0,6,6,510,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.1764705882352941,2.4705882352941178,0.0,0.3529411764705882,0.1764705882352941,0.0,2.4705882352941178,1.588235294117647,1.2352941176470589,6.0,0.0,72.70588235294117,0.1764705882352941,0.3529411764705882,0.1764705882352941,0.0,0.0,0.0,0.0,6.529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0
37,Asher Agbinone,eng ENG,MF,Crystal Palace,eng Premier League,19.0,2005.0,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,15.0,0.0,15.0,30.0,15.0,0.0,0.0,0.0,120.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Jeremy Agbonifo,se SWE,"FW,MF",Lens,fr Ligue 1,19.0,2005.0,4,0,147,0.6122448979591837,0.0,0.6122448979591837,0.0,0.0,0.30612244897959184,0.30612244897959184,0.06122448979591837,3.6734693877551017,1.2244897959183674,10.408163265306122,1.8367346938775508,1.2244897959183674,0.6122448979591837,1.8367346938775508,1.8367346938775508,0.6122448979591837,0.0,0.6122448979591837,31.836734693877553,3.6734693877551017,3.0612244897959187,2.4489795918367347,3.6734693877551017,0.0,0.0,0.0,3.0612244897959187,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
39,Julen Agirrezabala,es ESP,GK,Athletic Club,es La Liga,24.0,2000.0,14,14,1206,0.0,0.0,0.0,0.0746268656716418,0.0746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985074626865672,0.0,32.61194029850746,0.0,0.0746268656716418,0.0,0.22388059701492538,0.0,0.1492537313432836,0.0,1.5671641791044777,0.6716417910447761,1.791044776119403,5.708955223880597,0.373134328358209,0.0746268656716418,0.0746268656716418,15000000.0
40,Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,23.0,2002.0,25,14,1246,0.0,0.0,0.0,0.21669341894060995,0.07223113964686999,0.028892455858747994,0.028892455858747994,0.04333868378812199,1.0834670947030498,4.478330658105939,0.9390048154093098,0.5056179775280899,0.0,0.6500802568218299,2.528089887640449,0.7945425361155698,1.6613162118780098,1.3001605136436598,0.0,61.03531300160514,0.21669341894060995,1.3001605136436598,0.4333868378812199,1.7335473515248796,0.0,0.07223113964686999,0.0,5.922953451043338,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
41,Felix Agu,de GER,DF,Werder Bremen,de Bundesliga,25.0,1999.0,13,12,990,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0,0.06363636363636363,0.06363636363636363,0.08181818181818182,1.727272727272727,1.727272727272727,6.727272727272727,0.2727272727272727,0.2727272727272727,1.0,1.4545454545454546,0.7272727272727273,1.0909090909090908,2.909090909090909,0.0,53.09090909090909,1.0,1.8181818181818183,0.36363636363636365,0.7272727272727273,0.0,0.0,0.09090909090909091,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
42,Álvaro Aguado,es ESP,MF,Espanyol,es La Liga,28.0,1996.0,11,4,406,0.0,0.0,0.0,0.4433497536945813,0.0,0.08866995073891627,0.08866995073891627,0.0,1.9950738916256159,5.541871921182266,0.4433497536945813,1.9950738916256159,0.0,0.4433497536945813,0.8866995073891626,0.4433497536945813,0.6650246305418719,1.1083743842364533,0.22167487684729065,56.52709359605911,0.4433497536945813,1.7733990147783252,0.6650246305418719,1.1083743842364533,0.0,0.0,0.0,6.87192118226601,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
43,Lorenzo Aguado,es ESP,DF,Real Madrid,es La Liga,22.0,2002.0,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,54.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Nayef Aguerd,ma MAR,DF,Real Sociedad,es La Liga,28.0,1996.0,20,20,1670,0.0,0.0,0.0,0.2694610778443114,0.0,0.12934131736526946,0.12934131736526946,0.005389221556886228,1.401197604790419,3.8263473053892216,0.05389221556886228,0.8083832335329341,0.2694610778443114,0.2694610778443114,1.6167664670658681,1.2934131736526946,0.7005988023952096,4.74251497005988,0.0,80.40718562874251,0.10778443113772455,0.3772455089820359,0.16167664670658682,0.592814371257485,0.0,0.05389221556886228,0.0,3.610778443113772,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0
45,Ruben Aguilar,fr FRA,DF,Lens,fr Ligue 1,31.0,1993.0,10,7,616,0.14610389610389612,0.14610389610389612,0.14610389610389612,0.29220779220779225,0.0,0.04383116883116883,0.04383116883116883,0.10227272727272727,1.168831168831169,4.383116883116883,7.7435064935064934,0.5844155844155845,0.29220779220779225,0.4383116883116883,3.9448051948051948,2.0454545454545454,1.168831168831169,2.0454545454545454,0.0,78.8961038961039,0.8766233766233766,1.0227272727272727,0.7305194805194805,1.607142857142857,0.0,0.0,0.0,5.99025974025974,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
46,Naouirou Ahamada,fr FRA,"MF,FW",Rennes,fr Ligue 1,22.0,2002.0,3,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,1.5517241379310345,1.5517241379310345,1.5517241379310345,0.0,0.0,0.0,0.0,3.103448275862069,3.103448275862069,0.0,48.103448275862064,1.5517241379310345,1.5517241379310345,1.5517241379310345,1.5517241379310345,0.0,0.0,0.0,10.862068965517242,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0
47,Honest Ahanor,it ITA,DF,Genoa,it Serie A,17.0,2008.0,2,1,85,0.0,0.0,0.0,0.0,0.0,0.10588235294117648,0.10588235294117648,0.0,1.0588235294117647,2.1176470588235294,3.176470588235294,1.0588235294117647,0.0,0.0,2.1176470588235294,1.0588235294117647,0.0,2.1176470588235294,0.0,25.41176470588235,0.0,1.0588235294117647,1.0588235294117647,0.0,0.0,0.0,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0
48,Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,de Bundesliga,23.0,2001.0,5,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,2.0930232558139537,6.27906976744186,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,2.0930232558139537,0.0,46.04651162790698,0.0,6.27906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0
49,Jean-Eudes Aholou,ci CIV,MF,Angers,fr Ligue 1,30.0,1994.0,23,23,1751,0.10279840091376356,0.0,0.10279840091376356,0.35979440319817246,0.0,0.09251856082238721,0.09251856082238721,0.020559680182752713,0.8223872073101085,3.289548829240434,0.8223872073101085,1.3363792118789264,0.35979440319817246,0.41119360365505425,2.5699600228440893,1.644774414620217,1.696173615077099,1.5933752141633353,0.0,49.240434037692744,0.6167904054825813,1.4905768132495718,0.5653912050256996,2.2101656196459163,0.0,0.0,0.0,4.8829240434037695,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
50,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,29.0,1995.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
50,Joseph Aidoo,gh GHA,DF,Valladolid,es La Liga,29.0,1995.0,3,3,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1065573770491803,0.0,0.0,0.0,0.0,1.1065573770491803,1.1065573770491803,1.1065573770491803,3.6885245901639343,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795081967213115,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
51,Ayman Aiki,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19.0,2005.0,5,1,127,0.0,0.0,0.0,0.0,0.0,0.07086614173228348,0.07086614173228348,0.0,2.8346456692913384,3.543307086614173,5.669291338582677,2.1259842519685037,0.7086614173228346,0.7086614173228346,2.1259842519685037,2.1259842519685037,0.7086614173228346,0.0,0.0,34.01574803149606,2.8346456692913384,3.543307086614173,4.960629921259843,2.8346456692913384,0.0,0.0,0.0,4.960629921259843,0.0,0.0,0.0,0.0,0.0,0.0,
52,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,28.0,1996.0,28,28,2441,0.0737402703809914,0.0368701351904957,0.0737402703809914,0.0737402703809914,0.0,0.022122081114297417,0.022122081114297417,0.025809094633346984,1.9172470299057764,3.2814420319541173,1.9172470299057764,0.2949610815239656,0.0737402703809914,0.40557148709545265,1.9541171650962719,1.474805407619828,1.1061040557148711,3.17083162638263,0.1106104055714871,51.618189266693975,0.8480131093814011,1.4010651372388365,0.7742728390004097,0.737402703809914,0.0,0.0368701351904957,0.0,5.678000819336337,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0
53,Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,23.0,2001.0,27,27,2302,0.11728931364031278,0.1954821894005213,0.11728931364031278,0.23457862728062556,0.03909643788010426,0.07428323197219809,0.07428323197219809,0.10165073848827108,2.3848827106863597,3.440486533449175,5.278019113814074,0.8601216333622937,0.1954821894005213,0.9383145091225022,2.6194613379669853,1.5247610773240658,0.7428323197219808,2.1894005212858385,0.03909643788010426,60.208514335360555,1.211989574283232,1.211989574283232,1.211989574283232,1.0165073848827109,0.0,0.0,0.0,4.574283231972198,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0
54,Junior Ajayi,ci CIV,FW,Hellas Verona,it Serie A,20.0,2004.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0
55,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26.0,1998.0,15,14,1134,0.0,0.0,0.0,0.31746031746031744,0.0,0.05555555555555555,0.05555555555555555,0.07936507936507936,1.9047619047619047,3.571428571428571,2.619047619047619,0.5555555555555556,0.15873015873015872,0.3968253968253968,1.4285714285714284,1.0317460317460316,0.7142857142857142,3.095238095238095,0.0,50.952380952380956,0.47619047619047616,0.9523809523809523,0.873015873015873,0.7936507936507936,0.0,0.0,0.0,2.46031746031746,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0
56,Ludovic Ajorque,fr FRA,FW,Brest,fr Ligue 1,31.0,1994.0,22,20,1753,0.513405590416429,0.05134055904164289,0.513405590416429,0.20536223616657157,0.0,0.40045636052481454,0.3593839132915003,0.12321734169994294,0.3593839132915003,1.6942384483742157,4.620650313747861,1.8482601254991442,0.9241300627495721,1.3861950941243584,0.9754706217912151,0.7701083856246435,0.20536223616657157,0.8727895037079293,0.0,33.67940673131774,0.46206503137478605,2.2589845978322876,0.41072447233314313,2.3103251568739305,0.10268111808328578,0.0,0.0,2.2076440387906446,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
57,Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,29.0,1995.0,20,20,1707,0.0,0.0,0.0,0.15817223198594024,0.0,0.03690685413005272,0.03690685413005272,0.0210896309314587,2.003514938488576,7.1177504393673106,0.3163444639718805,0.5272407732864675,0.05272407732864675,0.47451669595782076,0.7908611599297013,0.5272407732864675,0.36906854130052724,2.8998242530755713,0.15817223198594024,83.88400702987698,0.0,0.210896309314587,0.26362038664323373,0.843585237258348,0.0,0.0,0.0,4.53427065026362,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0
58,Ümit Akdag,ro ROU,DF,Toulouse,fr Ligue 1,21.0,2003.0,6,6,434,0.0,0.0,0.0,0.4147465437788018,0.0,0.020737327188940093,0.020737327188940093,0.020737327188940093,0.6221198156682028,5.3917050691244235,1.4516129032258065,0.4147465437788018,0.0,0.4147465437788018,1.0368663594470047,0.4147465437788018,2.28110599078341,3.1105990783410142,0.0,69.6774193548387,0.0,0.2073732718894009,0.0,1.6589861751152073,0.0,0.0,0.0,4.354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,
59,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,30.0,1995.0,10,8,678,0.0,0.0,0.0,0.0,0.0,0.02654867256637168,0.02654867256637168,0.0,1.592920353982301,6.6371681415929205,0.2654867256637168,0.39823008849557523,0.0,0.1327433628318584,1.1946902654867257,0.9292035398230089,0.39823008849557523,2.920353982300885,0.1327433628318584,79.11504424778761,0.0,0.5309734513274336,0.39823008849557523,0.2654867256637168,0.0,0.0,0.0,3.185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0
60,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,20.0,2004.0,11,7,584,0.1541095890410959,0.0,0.1541095890410959,0.1541095890410959,0.0,0.09246575342465753,0.09246575342465753,0.1541095890410959,4.623287671232877,1.8493150684931505,9.863013698630137,2.61986301369863,0.9246575342465753,1.386986301369863,1.8493150684931505,1.0787671232876712,0.46232876712328763,2.0034246575342465,0.0,45.0,2.61986301369863,2.3116438356164384,1.5410958904109588,1.386986301369863,0.0,0.0,0.0,4.623287671232877,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
61,Sergio Akieme,es ESP,DF,Reims,fr Ligue 1,27.0,1997.0,21,20,1758,0.051194539249146756,0.051194539249146756,0.051194539249146756,0.20477815699658702,0.0,0.030716723549488054,0.030716723549488054,0.06655290102389078,2.2013651877133107,3.430034129692833,3.737201365187713,0.9726962457337884,0.20477815699658702,0.6143344709897611,1.3822525597269624,0.9215017064846416,0.6655290102389079,3.1228668941979523,0.20477815699658702,52.730375426621166,0.7679180887372014,1.2286689419795223,0.8191126279863481,0.9726962457337884,0.0,0.0,0.0,4.044368600682594,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
