Id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls_per90,Ast_per90,G-PK_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,Tkl_per90,TklW_per90,Int_per90,Clr_per90,Err_per90,Touches_per90,Tkld_per90,Mis_per90,Dis_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,GA_per90,Saves_per90,Save%_per90,CS_per90,PKA_per90,PKsv_per90,market_value_in_eur,x,y
2498,Hauke Wahl,de GER,DF,St. Pauli,de Bundesliga,30.0,1994.0,25,25,2250,0.0,0.0,0.0,0.0,0.0,0.024,0.024,0.02,0.88,4.12,0.2799999999999999,0.2799999999999999,0.12,0.2799999999999999,1.12,0.8400000000000001,1.08,4.68,0.12,62.24,0.08,0.32,0.24,0.4,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,-1.121738335577921,-0.5531446156063644
2499,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,34.0,1990.0,15,9,970,0.0,0.0,0.0,0.2783505154639175,0.0,0.0092783505154639,0.0092783505154639,0.0371134020618556,1.11340206185567,5.938144329896907,1.0206185567010309,0.4639175257731959,0.1855670103092783,0.6494845360824743,1.577319587628866,0.9278350515463918,0.2783505154639175,1.2061855670103092,0.0927835051546391,82.76288659793813,0.1855670103092783,0.8350515463917526,0.1855670103092783,0.5567010309278351,0.0,0.0,0.0,4.268041237113402,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,-0.7946764503970082,-0.8630973536313005
2499,Kyle Walker,eng ENG,DF,Milan,it Serie A,34.0,1990.0,5,4,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311953352769679,1.3119533527696792,6.034985422740525,2.8862973760932946,0.5247813411078717,0.0,0.2623906705539358,2.8862973760932946,1.5743440233236152,0.5247813411078717,2.361516034985423,0.0,75.3061224489796,0.2623906705539358,0.7871720116618076,0.5247813411078717,1.0495626822157431,0.0,0.0,0.0,5.247813411078717,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,-0.6183905013526192,-1.1177565632762405
2500,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,27.0,1997.0,26,26,2288,0.0,0.0786713286713286,0.0,0.1966783216783217,0.0,0.0196678321678321,0.0196678321678321,0.1022727272727272,3.658216783216783,4.051573426573427,4.405594405594406,0.6293706293706294,0.1966783216783217,0.826048951048951,1.376748251748252,0.8653846153846154,0.5506993006993007,2.714160839160839,0.0393356643356643,63.212412587412594,1.2194055944055944,0.9047202797202796,1.2587412587412588,0.826048951048951,0.0,0.0,0.0,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,-0.2353676235300294,-0.8470712412958903
2501,Christian Walton,eng ENG,GK,Ipswich Town,eng Premier League,29.0,1995.0,6,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,40.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,2.666666666666667,2.833333333333333,9.6,0.1666666666666666,0.3333333333333333,0.0,900000.0,-5.506442673553205,5.375949535260855
2502,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,24.0,2000.0,2,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,4.0,1.5,0.0,0.0,0.5,0.5,0.0,0.5,7.5,0.0,41.5,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,-1.2096799110096437,-0.47970409563629374
2502,Sebastian Walukiewicz,pl POL,DF,Torino,it Serie A,24.0,2000.0,21,15,1324,0.0,0.0,0.0,0.3398791540785498,0.0,0.0271903323262839,0.0271903323262839,0.0203927492447129,1.4274924471299093,4.554380664652568,1.3595166163141994,0.4078549848942598,0.0679758308157099,0.1359516616314199,1.4954682779456194,0.8157099697885197,1.1555891238670697,3.3987915407854983,0.0,59.68277945619335,0.6797583081570997,0.4078549848942598,0.1359516616314199,1.563444108761329,0.0,0.0,0.0,2.4471299093655587,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,-0.9502518148582405,-0.5339993806628486
2503,Aaron Wan-Bissaka,eng ENG,DF,West Ham,eng Premier League,27.0,1997.0,26,25,2254,0.0798580301685891,0.0798580301685891,0.0798580301685891,0.0399290150842945,0.0,0.0399290150842945,0.0399290150842945,0.0918367346938775,3.1543921916592725,3.952972493345164,4.432120674356699,0.5190771960958297,0.1597160603371783,0.95829636202307,1.91659272404614,1.3575865128660158,1.756876663708962,3.4738243123336288,0.0,61.13132209405501,1.157941437444543,0.8385093167701864,0.6388642413487134,0.8385093167701864,0.0,0.0,0.0399290150842945,5.190771960958297,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,-0.17995337803160627,-0.8739268041749275
2504,Paul Wanner,de GER,"MF,FW",Heidenheim,de Bundesliga,19.0,2005.0,24,18,1512,0.1785714285714285,0.0595238095238095,0.119047619047619,0.119047619047619,0.0,0.2083333333333333,0.1607142857142857,0.0654761904761904,1.4285714285714284,3.333333333333333,3.0357142857142856,1.369047619047619,0.2976190476190476,0.9523809523809524,1.8452380952380951,1.25,0.238095238095238,0.9523809523809524,0.0,46.36904761904762,1.607142857142857,2.261904761904762,1.9642857142857144,1.25,0.0,0.0,0.0,4.345238095238095,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.38647912592494116,0.082284402827973
2505,Danny Ward,wls WAL,GK,Leicester City,eng Premier League,31.0,1993.0,2,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,36.66666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,4.0,2.666666666666667,26.666666666666664,0.0,0.0,0.0,1500000.0,-4.776911456668171,4.504404152166669
2506,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,eng Premier League,30.0,1994.0,9,5,400,0.0,0.225,0.0,0.45,0.225,0.0225,0.0225,0.2475,0.225,3.6,0.6749999999999999,0.45,0.225,0.9,0.9,0.225,1.125,1.8,0.0,46.12499999999999,0.0,0.6749999999999999,0.6749999999999999,1.5750000000000002,0.0,0.0,0.0,4.275,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,-0.48807543944974463,-0.395702609071786
2506,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,30.0,1994.0,4,2,243,0.0,0.0,0.0,0.3703703703703704,0.0,0.0,0.0,0.074074074074074,1.1111111111111112,6.296296296296297,0.3703703703703704,0.3703703703703704,0.0,1.1111111111111112,1.851851851851852,1.1111111111111112,1.4814814814814816,1.851851851851852,0.0,68.14814814814815,0.0,0.0,0.3703703703703704,0.7407407407407408,0.0,0.0,0.0,3.703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,-0.8259110029955476,-0.8801687909358905
2507,Kjell-Arik Wätjen,de GER,MF,Dortmund,de Bundesliga,19.0,2006.0,2,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,67.5,0.0,11.25,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,-1.1884730717391658,-1.157768333119689
2508,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,29.0,1995.0,29,25,2055,0.5693430656934306,0.2627737226277372,0.4817518248175182,0.0,0.0,0.6087591240875913,0.5386861313868613,0.1182481751824817,1.9270072992700729,0.9635036496350364,5.605839416058394,3.065693430656934,1.313868613138686,0.8759124087591241,0.2627737226277372,0.1751824817518248,0.2627737226277372,0.5693430656934306,0.0875912408759124,24.26277372262774,1.094890510948905,1.8394160583941608,1.7956204379562042,1.094890510948905,0.0437956204379562,0.0,0.0,1.489051094890511,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0,2.522138693133832,2.238382530987565
2509,Timothy Weah,us USA,"FW,DF",Juventus,it Serie A,25.0,2000.0,20,14,1222,0.3682487725040916,0.1472995090016366,0.3682487725040916,0.1472995090016366,0.0,0.2283142389525368,0.2283142389525368,0.0957446808510638,2.9459901800327333,2.8723404255319145,6.702127659574468,1.2520458265139116,0.5155482815057283,1.0310965630114566,1.9148936170212765,1.104746317512275,0.8101472995090017,1.1783960720130933,0.0736497545008183,52.144026186579374,0.88379705400982,1.32569558101473,1.0310965630114566,1.0310965630114566,0.0,0.0,0.0,3.1669394435351883,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,1.0853010530077158,0.36333121176376404
2510,Adam Webster,eng ENG,DF,Brighton,eng Premier League,30.0,1995.0,10,7,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01707779886148,1.1954459203036054,6.4895635673624295,0.3415559772296015,0.1707779886148007,0.1707779886148007,0.3415559772296015,1.1954459203036054,0.8538899430740038,2.22011385199241,4.269449715370019,0.1707779886148007,86.58444022770398,0.3415559772296015,0.5123339658444023,0.1707779886148007,0.683111954459203,0.0,0.0,0.0,3.2447817836812147,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,-1.0205784257898336,-1.108545481629596
2511,Julian Weigl,de GER,MF,Gladbach,de Bundesliga,29.0,1995.0,24,24,2097,0.0,0.0858369098712446,0.0,0.2575107296137339,0.0,0.0257510729613733,0.0257510729613733,0.0472103004291845,0.3862660944206008,3.948497854077253,0.3433476394849785,0.6866952789699571,0.2575107296137339,0.4721030042918455,1.759656652360515,0.7725321888412017,1.5879828326180256,2.575107296137339,0.0,69.44206008583691,0.0,0.4721030042918455,0.3004291845493562,0.7725321888412017,0.0,0.1287553648068669,0.0,4.120171673819742,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,-0.9689277334832196,-0.5969968450461702
2512,Timon Weiner,de GER,GK,Holstein Kiel,de Bundesliga,26.0,1999.0,24,24,2160,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,42.41666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,1.6249999999999998,2.4166666666666665,3.2916666666666665,2.5,0.0833333333333333,0.1666666666666666,0.0,1500000.0,-4.751181294637983,4.283655721992994
2513,Nelson Weiper,de GER,FW,Mainz 05,de Bundesliga,19.0,2005.0,15,5,467,0.3854389721627409,0.0,0.3854389721627409,0.3854389721627409,0.0,0.5203426124197003,0.5203426124197003,0.1349036402569593,0.9635974304068522,1.3490364025695931,7.708779443254818,2.119914346895075,1.5417558886509637,0.9635974304068522,0.7708779443254818,0.7708779443254818,0.1927194860813704,0.5781584582441114,0.1927194860813704,37.58029978586724,1.734475374732334,6.937901498929336,1.5417558886509637,2.505353319057816,0.0,0.0,0.0,2.312633832976445,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,2.1484168232552494,1.4646552180026893
2514,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,de Bundesliga,30.0,1994.0,24,24,2151,0.1673640167364016,0.2092050209205021,0.1673640167364016,0.2928870292887029,0.0418410041841004,0.1757322175732217,0.1757322175732217,0.1129707112970711,1.9246861924686196,3.5564853556485354,6.108786610878662,1.3807531380753135,0.5439330543933054,1.297071129707113,2.092050209205021,1.4225941422594144,0.7112970711297072,1.96652719665272,0.0836820083682008,58.41004184100419,1.4225941422594144,2.2594142259414225,1.2552301255230125,0.9623430962343096,0.0,0.0,0.0,4.142259414225942,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.7606056484856881,-0.23750525431539332
2515,Noah Weißhaupt,de GER,FW,Freiburg,de Bundesliga,23.0,2001.0,3,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.75,11.25,1.125,0.0,0.0,0.0,0.0,0.0,1.125,0.0,66.375,2.25,3.375,0.0,1.125,0.0,0.0,0.0,3.375,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.30240830669705815,-1.1294185578020017
2515,Noah Weißhaupt,de GER,"FW,MF",St. Pauli,de Bundesliga,23.0,2001.0,10,8,680,0.0,0.0,0.0,0.0,0.0,0.0926470588235294,0.0926470588235294,0.238235294117647,3.308823529411765,2.25,8.205882352941176,1.588235294117647,0.1323529411764706,2.117647058823529,0.6617647058823529,0.3970588235294117,0.1323529411764706,0.7941176470588235,0.0,42.22058823529412,1.4558823529411766,3.308823529411765,0.5294117647058824,0.6617647058823529,0.0,0.0,0.0,4.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.49001515809155205,-0.2826575912237199
2516,Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,34.0,1990.0,21,17,1471,0.4282800815771584,0.2447314751869476,0.4282800815771584,0.1223657375934738,0.0,0.4099252209381373,0.4099252209381373,0.0611828687967369,1.0401087695445277,2.080217539089055,3.609789259007478,2.56968048946295,0.9177430319510536,0.9789259007477904,0.9177430319510536,0.4894629503738952,0.3059143439836845,0.5506458191706322,0.0,30.774983004758667,0.9177430319510536,2.019034670292318,1.284840244731475,0.4894629503738952,0.0,0.0,0.0,1.8354860639021076,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,1.5987499831969374,1.6178515729928582
2517,Welington,br BRA,"DF,MF",Southampton,eng Premier League,24.0,2001.0,4,3,172,0.0,0.0,0.0,0.5232558139534884,0.0,0.0,0.0,0.0,0.5232558139534884,1.569767441860465,3.13953488372093,0.5232558139534884,0.0,1.0465116279069768,5.232558139534883,1.0465116279069768,1.569767441860465,5.7558139534883725,0.0,52.32558139534884,0.0,2.6162790697674416,0.0,1.0465116279069768,0.0,0.0,0.0,4.709302325581396,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,-0.9872924871739316,-0.8233404310064094
2518,Timo Werner,de GER,"FW,MF",Tottenham,eng Premier League,29.0,1996.0,18,4,516,0.0,0.5232558139534884,0.0,0.0,0.0,0.1744186046511628,0.1744186046511628,0.436046511627907,7.325581395348838,5.232558139534883,15.523255813953488,1.3953488372093024,0.5232558139534884,1.744186046511628,1.0465116279069768,0.6976744186046512,0.1744186046511628,1.2209302325581397,0.0,51.97674418604652,1.3953488372093024,2.441860465116279,1.0465116279069768,0.5232558139534884,0.0,0.0,0.0,3.13953488372093,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,2.0401667128688135,-0.8472610161155981
2519,Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,20.0,2004.0,13,10,843,0.0,0.0,0.0,0.1067615658362989,0.0,0.0320284697508896,0.0320284697508896,0.2135231316725978,0.9608540925266904,9.395017793594306,1.0676156583629892,1.0676156583629892,0.5338078291814946,2.02846975088968,2.98932384341637,1.281138790035587,1.387900355871886,1.9217081850533808,0.0,64.05693950177937,0.6405693950177935,0.9608540925266904,1.1743772241992882,0.7473309608540925,0.0,0.0,0.0,7.473309608540925,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0,0.05485144816939816,-1.3663257815390017
2520,Ben White,eng ENG,DF,Arsenal,eng Premier League,27.0,1997.0,11,7,706,0.0,0.1274787535410765,0.0,0.254957507082153,0.0,0.0254957507082153,0.0254957507082153,0.0509915014164306,0.6373937677053825,4.079320113314448,2.2946175637393766,0.6373937677053825,0.1274787535410765,0.3824362606232295,1.274787535410765,0.764872521246459,1.4022662889518414,2.93201133144476,0.0,55.70821529745042,0.1274787535410765,0.8923512747875354,0.3824362606232295,0.8923512747875354,0.0,0.0,0.0,2.54957507082153,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0,-0.8109347575771133,-0.38546289690275565
2521,Silvan Widmer,ch SUI,DF,Mainz 05,de Bundesliga,32.0,1993.0,21,2,334,0.0,0.2694610778443114,0.0,0.8083832335329341,0.0,0.0,0.0,0.1077844311377245,0.5389221556886228,4.311377245508982,7.81437125748503,0.2694610778443114,0.0,0.5389221556886228,2.155688622754491,1.0778443113772456,0.8083832335329341,5.119760479041916,0.0,66.82634730538922,0.5389221556886228,1.616766467065868,0.5389221556886228,1.347305389221557,0.0,0.0,0.0,2.4251497005988023,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,-0.4864584706821272,-0.975991650030021
2522,Mats Wieffer,nl NED,MF,Brighton,eng Premier League,25.0,1999.0,16,4,490,0.1836734693877551,0.1836734693877551,0.1836734693877551,0.5510204081632653,0.0,0.0918367346938775,0.0918367346938775,0.110204081632653,0.9183673469387754,6.795918367346939,1.653061224489796,0.9183673469387754,0.3673469387755102,1.2857142857142856,4.224489795918368,2.204081632653061,1.469387755102041,2.387755102040816,0.3673469387755102,83.93877551020408,0.9183673469387754,1.469387755102041,1.2857142857142856,2.7551020408163263,0.0,0.0,0.0,8.081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.3959866069239336,-1.3326772403786653
2523,Mateusz Wieteska,pl POL,DF,Cagliari,it Serie A,28.0,1997.0,5,1,184,0.0,0.0,0.0,0.4891304347826087,0.0,0.0978260869565217,0.0978260869565217,0.0978260869565217,0.4891304347826087,2.4456521739130435,0.0,0.4891304347826087,0.0,0.4891304347826087,0.4891304347826087,0.0,3.423913043478261,2.934782608695652,0.0,56.73913043478261,0.0,0.4891304347826087,0.0,1.9565217391304348,0.0,0.4891304347826087,0.0,5.380434782608696,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,-1.2240891994989913,-0.44155021474107514
2524,Caleb Wiley,us USA,"DF,MF",Strasbourg,fr Ligue 1,20.0,2004.0,6,3,266,0.0,0.3383458646616541,0.0,0.3383458646616541,0.0,0.0,0.0,0.2368421052631578,1.0150375939849623,2.3684210526315788,3.045112781954887,0.3383458646616541,0.0,0.6766917293233082,0.3383458646616541,0.0,1.3533834586466165,1.6917293233082706,0.0,50.41353383458647,0.3383458646616541,2.3684210526315788,1.3533834586466165,0.6766917293233082,0.0,0.0,0.0,5.75187969924812,0.0,0.0,0.0,0.0,0.0,0.0,,-0.32061186975860295,-0.5386801352759237
2525,Iñaki Williams,gh GHA,"FW,MF",Athletic Club,es La Liga,30.0,1994.0,26,24,2132,0.2110694183864915,0.3377110694183864,0.2110694183864915,0.0,0.0,0.2575046904315197,0.2575046904315197,0.2828330206378986,3.925891181988743,2.575046904315197,10.426829268292684,2.321763602251407,0.8020637898686679,1.350844277673546,0.7176360225140712,0.4221388367729831,0.5065666041275797,1.0553470919324577,0.0,40.187617260788,1.8151969981238276,2.23733583489681,1.3086303939962478,0.7598499061913696,0.0422138836772983,0.0,0.0,2.8283302063789866,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1.8355855246661306,0.38704345866459167
2526,Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,23.0,2001.0,25,18,1694,0.0531286894923258,0.0531286894923258,0.0531286894923258,0.2125147579693034,0.0,0.0903187721369539,0.0903187721369539,0.0531286894923258,2.17827626918536,2.922077922077922,3.240850059031877,1.3282172373081464,0.3187721369539551,0.4250295159386068,2.922077922077922,1.7532467532467533,1.2219598583234947,4.303423848878395,0.0,51.48170011806376,0.8500590318772137,0.8500590318772137,0.6375442739079102,0.8500590318772137,0.0,0.0,0.0,3.453364817001181,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,-0.26461432278892627,-0.39278679683195755
2527,Nico Williams,es ESP,FW,Athletic Club,es La Liga,22.0,2002.0,23,19,1690,0.2130177514792899,0.2662721893491124,0.2130177514792899,0.0532544378698224,0.0,0.1810650887573964,0.1810650887573964,0.1597633136094674,5.644970414201184,3.1420118343195265,11.875739644970414,2.502958579881657,0.7988165680473372,1.970414201183432,1.2781065088757395,0.7988165680473372,0.2662721893491124,0.4260355029585799,0.0,47.82248520710059,4.207100591715976,2.769230769230769,2.130177514792899,0.7988165680473372,0.0,0.0,0.0,3.674556213017752,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0,1.9826674523071217,-0.1720576173474223
2528,Willian,br BRA,MF,Fulham,eng Premier League,36.0,1988.0,4,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,12.0,10.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,94.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.5474956295556992,-2.5729193682225953
2529,Joe Willock,eng ENG,"MF,FW",Newcastle Utd,eng Premier League,25.0,1999.0,24,9,806,0.0,0.2233250620347394,0.0,0.2233250620347394,0.0,0.1004962779156327,0.1004962779156327,0.1786600496277915,3.0148883374689825,3.796526054590571,7.146401985111663,1.3399503722084367,0.2233250620347394,2.009925558312655,2.2332506203473947,1.3399503722084367,0.5583126550868487,0.7816377171215881,0.0,44.10669975186104,1.4516129032258065,3.349875930521092,2.456575682382134,1.7866004962779156,0.0,0.0,0.0,3.238213399503722,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,0.6632987071966588,-0.5693565527862829
2530,Callum Wilson,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,33.0,1992.0,7,1,151,0.0,0.0,0.0,0.5960264900662252,0.0,0.119205298013245,0.119205298013245,0.0,1.7880794701986755,0.5960264900662252,2.384105960264901,1.7880794701986755,0.0,0.0,0.5960264900662252,0.5960264900662252,0.5960264900662252,0.0,0.0,23.841059602649008,1.1920529801324504,2.384105960264901,3.576158940397351,1.1920529801324504,0.0,0.0,0.0,4.768211920529802,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,-0.34265128659370475,0.4114986375262969
2531,Harry Wilson,wls WAL,"FW,MF",Fulham,eng Premier League,27.0,1997.0,19,8,839,0.5363528009535161,0.1072705601907032,0.5363528009535161,0.2145411203814064,0.0,0.3432657926102503,0.3432657926102503,0.1072705601907032,1.7163289630512517,4.505363528009536,7.616209773539929,3.0035756853396904,0.965435041716329,1.8235995232419548,1.0727056019070322,0.6436233611442193,0.5363528009535161,0.5363528009535161,0.1072705601907032,46.7699642431466,0.965435041716329,1.394517282479142,0.4290822407628128,1.0727056019070322,0.1072705601907032,0.0,0.0,3.9690107270560193,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,2.0545067343396743,1.0053931921960046
2532,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,de Bundesliga,23.0,2001.0,20,14,1138,0.2372583479789103,0.3163444639718805,0.2372583479789103,0.3954305799648506,0.0790861159929701,0.2214411247803163,0.2214411247803163,0.1818980667838312,1.977152899824253,4.033391915641476,3.5588752196836557,1.898066783831283,0.4745166959578207,1.344463971880492,2.372583479789104,1.7398945518453426,1.7398945518453426,0.7117750439367311,0.0,42.6274165202109,1.5026362038664325,2.2144112478031635,1.344463971880492,1.898066783831283,0.0,0.0,0.0,4.745166959578207,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,1.215333519684373,0.005639146434339828
2533,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,26.0,1999.0,23,15,1416,0.5084745762711864,0.1906779661016949,0.4449152542372881,0.1271186440677966,0.0,0.298728813559322,0.1843220338983051,0.2097457627118643,0.6991525423728814,3.877118644067796,3.940677966101695,1.7161016949152543,0.5720338983050848,1.3983050847457628,0.3177966101694915,0.2542372881355932,0.2542372881355932,0.5720338983050848,0.0,33.686440677966104,0.4449152542372881,2.351694915254237,1.2076271186440677,0.6991525423728814,0.0,0.0,0.0,2.4788135593220337,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,1.303341807198321,1.013021119607605
2534,Harry Winks,eng ENG,MF,Leicester City,eng Premier League,29.0,1996.0,21,17,1511,0.0,0.1191264063534083,0.0,0.2382528127068166,0.0,0.0119126406353408,0.0119126406353408,0.071475843812045,1.1317008603573793,5.837193911317009,0.6551952349437459,0.5360688285903376,0.1786896095301125,0.9530112508272668,1.4295168762409,0.6551952349437459,0.5360688285903376,1.1912640635340834,0.0,66.77035076108537,0.4765056254136333,0.7743216412971543,0.4765056254136333,0.5360688285903376,0.0,0.0,0.0,6.075446724023825,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,-0.5826783190668613,-0.8118095164713361
2535,Ben Winterburn,eng ENG,MF,Bournemouth,eng Premier League,20.0,2004.0,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.472205369671635,0.39631429614765545
2536,Florian Wirtz,de GER,"MF,FW",Leverkusen,de Bundesliga,21.0,2003.0,25,20,1876,0.431769722814499,0.4797441364605543,0.335820895522388,0.0479744136460554,0.0,0.4077825159914712,0.2494669509594883,0.2878464818763326,4.94136460554371,6.476545842217484,11.801705756929636,2.974413646055437,1.343283582089552,2.302771855010661,1.3912579957356077,0.863539445628998,0.3837953091684435,0.1918976545842217,0.0,79.92537313432835,2.974413646055437,2.062899786780384,1.871002132196162,0.8155650319829424,0.0479744136460554,0.0,0.0,4.509594882729211,0.0,0.0,0.0,0.0,0.0,0.0,140000000.0,3.2080663847136575,-0.24492134197879126
2537,Yoane Wissa,cd COD,FW,Brentford,eng Premier League,28.0,1996.0,25,24,2020,0.5792079207920792,0.0891089108910891,0.5792079207920792,0.0891089108910891,0.0,0.597029702970297,0.597029702970297,0.0668316831683168,1.7821782178217822,2.004950495049505,5.034653465346535,2.762376237623762,1.292079207920792,0.8019801980198019,0.5346534653465347,0.2673267326732673,0.2673267326732673,0.7574257425742574,0.0891089108910891,29.806930693069308,0.7128712871287128,2.2722772277227725,0.9801980198019802,0.9801980198019802,0.0,0.0,0.0,2.3613861386138613,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,2.3763616780958787,2.182932066728276
2538,Dani de Wit,nl NED,"MF,FW",Bochum,de Bundesliga,27.0,1998.0,21,11,1000,0.18,0.0,0.18,0.09,0.0,0.144,0.144,0.036,0.36,2.16,3.06,1.44,0.36,0.72,2.07,1.17,0.99,1.8,0.09,41.4,0.45,0.8099999999999999,0.27,2.07,0.09,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,-0.12487693485337631,0.41948262901439876
2539,Axel Witsel,be BEL,DF,Atlético Madrid,es La Liga,36.0,1989.0,12,8,761,0.0,0.1182654402102496,0.0,0.1182654402102496,0.0,0.0,0.0,0.0591327201051248,0.2365308804204993,2.128777923784494,0.1182654402102496,0.1182654402102496,0.0,0.2365308804204993,1.5374507227332457,1.419185282522996,1.064388961892247,3.7844940867279897,0.1182654402102496,68.94875164257556,0.0,0.8278580814717477,0.0,0.4730617608409987,0.0,0.0,0.0,3.54796320630749,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,-1.1624160829768684,-0.5610167972624872
2540,Maximilian Wittek,de GER,DF,Bochum,de Bundesliga,29.0,1995.0,24,23,1900,0.0,0.0,0.0,0.331578947368421,0.0,0.0521052631578947,0.0521052631578947,0.151578947368421,1.563157894736842,4.21578947368421,2.9842105263157896,1.6105263157894736,0.2842105263157894,1.657894736842105,1.9894736842105265,1.4684210526315788,0.8052631578947368,2.794736842105263,0.0947368421052631,61.72105263157894,0.5210526315789474,1.2789473684210526,0.4736842105263157,1.2789473684210526,0.0,0.0,0.0,3.836842105263158,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,-0.15114986703359878,-0.6787416526137532
